chapter,word,translate,phonetic
章11-4,boring content,adj. 无聊的内容；令人厌烦的信息,ˈbɔːrɪŋ ˈkɒntɛnt
章11-4,traditional lecture,n. 传统讲座；指采用传统方式授课的学术演讲或教学形式,trəˈdɪʃən(ə)l ˈlɛkʧə
章11-4,regular basis,n. 定期；常规；经常性地,/ˈrɛɡjʊlə ˈbeɪsɪs/
章11-4,extreme sports,n. 极限运动（指高风险、高强度、高刺激性的体育活动，如蹦极、滑板、自由式滑雪等）,ɪkˌstriːm ˈspɔːts
章11-4,lifestyle sports,n. 生活方式运动；以休闲、个性表达为核心、非传统竞技类的体育活动（如滑板、攀岩、冲浪等）,ˈlaɪfstaɪl spɔːts
章11-4,better equipment,n. 更好的设备；更优良的装备,ˈbetər ɪˈkwɪpmənt
章11-4,traditional sports,n. 传统体育项目；指具有历史传承和文化特色的体育活动,/trəˈdɪʃənl spɔːts/
章11-4,restricted regulations,n. 限制性法规；受限制的规章制度,/rɪˈstrɪktɪd ˌreɡjʊˈleɪʃənz/
章11-4,regular training,n. 常规训练；定期培训；有规律的训练,ˈreɡjələ ˈtreɪnɪŋ
章11-4,individual competition,n. 个人竞赛；单人比赛,/ˌɪndɪˈvɪdʒuəl ˌkɒmpɪˈtɪʃn/
章11-4,sense of community,phrase. 社区意识；群体意识；归属感,sens əv kəˈmjuːnəti
章11-4,salt content,n. 含盐量；盐分含量,sɔːlt ˈkɒntent
章11-4,rice cultivation,n. 水稻种植；稻米栽培,raɪs kʌltɪˈveɪʃn
章11-4,skin of frog,n. 青蛙的皮肤,skɪn əv frɒɡ
章11-4,glass bottle,n. 玻璃瓶,ˈɡlɑːs ˈbɒtl
章11-4,open roof,n. 敞开式屋顶；无遮盖的顶部；可开启式车顶,ˈəʊpən ruːf
章11-4,sand base,n. 沙基；沙质基础（常用于建筑或工程中作为底层支撑结构）,sænd beɪs
章11-4,high protein,adj. 高蛋白的；富含蛋白质的,/haɪ ˈprəʊtiːn/
章11-4,fibre diet,n. 富含纤维的饮食；高纤维饮食,ˈfaɪbə dʌɪət
章11-4,constant temperature,phrase. 恒温,ˈkɒnstənt ˈtemprətʃə(r)
章11-4,average size,adj. 平均尺寸的；中等大小的,ˈævərɪdʒ saɪz
章11-4,good eyesight,n. 良好的视力；视觉敏锐,ɡʊd ˈaɪsʌɪt
章11-4,major illness,n. 重大疾病；严重疾病,ˈmeɪdʒə ˈɪlns
章11-4,Quality of life,n. 生活质量,ˌkwɒləti əv ˈlaɪf
章11-4,Physical changes,n. 身体变化；物理变化,ˈfɪzɪk(ə)l ˈtʃeɪndʒɪz
章11-4,particular disease,n. 特定疾病；具体病症,pəˈtɪkjʊlə diˈziːz
章11-4,dark blue veil,n. 深蓝色的面纱；暗蓝色的 veil（常用于象征神秘、哀悼或宗教场合）,dɑːk bluː veɪl
章11-4,scientific backup,adj. 科学的；n. 支持、后援（尤指基于科学依据的）,ˌsaɪənˈtɪfɪk ˈbækʌp
章11-4,migration patterns,phrase. 迁移模式,maɪˈɡreɪʃ(ə)n ˈpæt(ə)nz
章11-4,preserved remains,phrase. 遗骸,prɪˈzɜːvd rɪˈmeɪnz
章11-4,mineral soil,phrase. 矿质土壤,ˈmɪnərəl sɔɪl
章11-4,tape measure,n. 卷尺；皮尺,ˈteɪp meʒə(r)
章11-4,soft sediment,phrase. 软沉积物,sɒft ˈsedɪmənt
章11-4,plant pot,n. 花盆；种植盆,ˈplɑːnt pɒt
章11-4,estate agent,phrase. 房地产经纪人,ɪˈsteɪt eɪdʒənt
章11-4,botanic garden,n. 植物园；专门用于种植和展示各种植物的园区,bəˈtænɪk ˈɡɑːd(ə)n
章11-4,emergency locator beacon,n. 紧急定位信标；一种用于在紧急情况下发送定位信号以求救的电子设备,ɪˈmɜːdʒənsi ˈloʊkeɪtə ˈbiːkɒn
章11-4,digestive problem,n. 消化问题；消化系统不适,/dɪˈdʒɛstɪv ˈprɒbləm/
章11-4,red blood cells,phrase. 红细胞,red blʌd ˈselz
章11-4,weight loss,n. 体重减轻；减重,weɪt lɒs
章11-4,fishing net,n. 渔网,ˈfɪʃɪŋ net
章11-4,pigeons and rats,n. 鸽子和老鼠（常指城市中的常见动物）,ˈpɪdʒɪnz ənd ræts
章11-4,still water,phrase. 静水,stɪl ˈwɔːtə(r)
章11-4,stored temperature,n. 存储温度；储存时的温度,stɔːd ˈtɛmp(ə)rətʃə
章11-4,Frozen food,phrase. 速冻食品,ˈfrəʊz(ə)n fuːd
章11-4,administration officer,phrase. 行政官员,ədˌmɪnɪˈstreɪʃ(ə)n ˈɒfɪsə(r)
章11-4,machines or robots,n. 机器或机器人；泛指机械装置或自动化设备,məˈʃiːnz ɔː(r) ˈrəʊbɒts
章11-4,smooth ride,n. 平稳的旅程；顺利的过程,smuːð raɪd
章11-4,rubber tyre,橡胶轮胎,ˈrʌbə ˈtaɪə
章11-4,desert locations,phrase. 沙漠地区,ˈdezət ləʊˈkeʃəns
章11-4,southern scotland,n. 苏格兰南部（地理区域名称）,ˈsʌðən ˈskɒtlənd
章11-4,head offices,n. 总部；总公司办公处,ˌhed ˈɒfɪs
章11-4,global market,phrase. 全球市场,ˈɡləʊb(ə)l ˈmɑːkɪt
章11-4,safe environment,n. 安全的环境；无危险、无威胁、可安心活动或工作的场所,/seɪf ɪnˈvaɪrənmənt/
章11-4,hearing loss,n. 听力损失；听力下降,ˈhɪərɪŋ lɒs
章11-4,maintain genetic diversity,v. 保持遗传多样性,mənˈteɪn ˈdʒɛnɪtɪk daɪˈvɜːsɪti
章11-4,hinder domestic smells,v. 阻碍家庭中的异味散发；抑制室内气味,ˈhɪndə(r)
章11-4,transport costs,n. 运输费用；运送成本,trænˈspɔːt kɒsts
章11-4,cleansing properties,n. 清洁特性；具有去除污垢或净化作用的性质,/ˈklɛnzɪŋ ˈprɒpətiz/
章11-4,gum tree,n. 桉树（一种原产于澳大利亚的常绿乔木，常分泌树胶）,ˈɡʌm triː
章11-4,gene diversity,n. 基因多样性；指一个种群中基因变异的程度，反映遗传差异的丰富性,dʒiːn dʌɪˈvɜːsəti
章11-4,multiple tasks,n. 多项任务；多重任务,ˈmʌltɪpl ˈtɑːks
章11-4,nature reserve,phrase. 自然保护区,ˈneɪtʃə rɪzɜːv
章11-4,nesting boxes,n. 筑巢箱；巢箱（供鸟类或其他小动物产卵、育雏用的封闭或半封闭小盒子）,ˈnɛstɪŋ bɒksɪz
章11-4,car park,phrase. 停车场,ˈkɑː pɑːk
章11-4,participate in,phrase. 参与；参加,pɑːˈtɪsɪpeɪt ɪn
章11-4,jet black,adj. 乌黑发亮的；深黑色的,ˌdʒet ˈblæk
章11-4,sea eagles,n. 海雕（一类大型猛禽，常栖息于海岸或湖泊附近，以捕鱼为生）,siː ˈiːɡlz
章11-4,fur seals,n. 海狗（一种毛皮厚密的鳍足类海洋哺乳动物）,fɜː s iːlz
章11-4,dairy cows,n. 乳牛；奶牛（专门用于产奶的母牛）,ˈdɛəri kaʊz
章11-4,fundamental change,n. 根本性的变化；基础性的变革,ˌfʌndəˈmentl tʃeɪndʒ
章11-4,medical terminology,n. 医学术语；医学专门用语,ˌmedɪk(ə)l təˈrɪmɪnəli
章11-4,up to date,phrase. 最近的；最新的,ˌʌp tə ˈdeɪt
章11-4,new year's eve party,n. 除夕派对；跨年聚会,/njuː jɪəz iːv ˈpɑːti/
章11-4,audio guides,n. 音频导览；语音导游设备,ˈɔːdiəʊ ɡaɪdz
章11-4,mini tractors,n. 迷你拖拉机；小型农用拖拉机,ˈmɪni ˈtræktəz
章11-4,adventure playground,n. 冒险游乐场（一种鼓励儿童自由探索和创造性游戏的开放式游乐场所）,ədˈventʃə ˈpleɪɡraʊnd
章11-4,rare breeds,n. 稀有品种；罕见种类（尤指动物或植物）,reə briːdz
章11-4,particular scene,n. 特定场景；具体场面；特别的情景,pəˈtɪkjʊlə sɪːn
章11-4,actor's delivery,n. 演员的台词表达方式；演员的表演传达,/ˈæk.təz dɪˈlɪv.ər.i/
章11-4,recognisable characters,有辨识度的角色,rɪˈkɒɡnɪzəbl ˈkærəktəz
章11-4,digital technology,n. 数字技术；数码科技,ˈdɪdʒɪtl tɛkˈnɒlədʒi
章11-4,icelandic language,n. 冰岛语（属北日耳曼语支，为冰岛的官方语言）,ˈaɪsləndɪk ˈlæŋɡwɪdʒ
章11-4,computer-based concepts,n. 基于计算机的概念；以计算机为基础的观念,kəmˈpjuːtə ˈbeɪst ˈkɒnsepts
章11-4,web browser,n. 网络浏览器；用于访问和浏览互联网网页的应用程序,web ˈbraʊzə
章11-4,surfing holiday,n. 冲浪假期；专为冲浪活动安排的度假,ˈsɜːfɪŋ ˈhɒlədeɪ
章11-4,specialist teacher,n. 专科教师；专任教师（指在特定学科或领域具有专业资质的教师）,ˈspɛʃəlɪst ˈtiːtʃə(r)
章11-4,southern pole,n. 南极；南磁极或地理南极的统称,ˈsaðən pəʊl
章11-4,hibernation instinct,n. 冬眠本能；指动物在冬季进入休眠状态以节省能量的自然生理倾向,ˌhaɪbəˈneɪʃən ˈɪnstɪŋkt
章11-4,pressure washer,n. 高压清洗机；高压水枪,ˈprɛʃə ˈwɒʃə
章11-4,security check,n. 安全检查；安检,sɪˈkjʊərəti tʃek
章11-4,professional athlete,n. 职业运动员；以体育为专业并领取薪酬的选手,prəˈfeʃən(ə)l ˈæθliːt
章11-4,table tennis bats,n. 乒乓球拍（复数）,ˈteɪbəl ˈtɛnsɪ bæts
章11-4,horse harnesses,n. 马具；用于套在马身上以牵引车辆或农具的装备,hɔːs ˈhɑːnɪsɪz
章11-4,secondary school,phrase. 中学,ˈsekəndri skuːl
章11-4,bread slicer,n. 切面包机；面包切片器,brɛd ˈslaɪsə
章11-4,thermal gloves,n. 保暖手套；用于防寒或隔热的手套,ˈθɜːml ɡlʌvz
章11-4,organic shop,n. 有机商店；专营有机产品的商店,əˈɡænɪk ʃɒp
章11-4,taster session,n. 体验课；试听课程（供初学者或感兴趣者初步体验某项活动或课程）,ˈteɪstə ˈsɛʃən
章11-4,sporty person,n. 喜欢运动的人；爱好体育活动的人,ˈspɔːti ˈpɜːsn
章11-4,sense of achievement,phrase. 成就感,sens əv əˈtʃiːvmənt
章11-4,life jacket,n. 救生衣；救生背心,laɪf ˈdʒækɪt
章11-4,sailing club,n. 帆船俱乐部；航海俱乐部,ˈseɪlɪŋ klʌb
章11-4,continuous process,phrase. 连续生产；连续处理,kənˈtɪnjuəs ˈprəʊses
章11-4,technical competence,n. 技术能力；专业技能,/ˈtɛknɪkəl ˈkɒmpɪtəns/
章11-4,emergency situations,n. 紧急情况；突发事件,ɪˈmɜːdʒənsi ˌsɪtjʊˈeɪʃənz
章11-4,rewarding time,n. 有意义的时光；充实而值得回味的时光,rɪˈwɔːdɪŋ taɪm
章11-4,vegan alternative,n. 纯素替代品；指不含任何动物成分的食品或产品，用以替代传统含动物成分的选项,ˈviːɡən ɔːlˈtɜːnətɪv
章11-4,recycling bins,n. 回收箱；用于收集可回收废弃物的垃圾桶,rɪˈsaɪklɪŋ bɪnz
章11-4,charity shops,n. 慈善商店；义卖商店（出售捐赠物品以筹集慈善资金的商店）,ˈtʃærəti ʃɒps
章11-4,experimental mice,n. 实验用小鼠；用于科学实验的小鼠,ɪkˌsperɪˈment(ə)l maɪs
章11-4,physical traits,n. 身体特征；生理特征；外貌特征,ˈfɪzɪkl treɪts
章11-4,conservation status,n. 保护状况； conservation status 指物种或生态系统在自然界中的受威胁程度，常用于评估其是否濒危、易危或近危等状态,ˌkɒnsəˈveɪʃn ˈsteɪtəs
章11-4,shower gel,n. 沐浴露；淋浴用的凝胶状清洁产品,ˈʃaʊə dʒel
章11-4,facial cleanser,n. 面部清洁剂；洁面乳；用于清洁皮肤的护肤品,feɪʃl ˈklenzə(r)
章11-4,business corporation,n. 商业公司；企业法人,ˈbɪznəs kəˌrɒpəˈreɪʃn
章11-5,academic performance,n. 学术表现；学业成绩,ˌækəˈdemɪk pəˈfɔːməns
章11-5,advanced,adj. 先进的；高级的； v. 提前；前进；“advance”的过去式和过去分词；,ədˈvɑːnst
章11-5,advanced course,n. 高级课程,/ədˈvɑːnst kɔːs/
章11-5,allowance,n. 零用钱；津贴；,əˈlaʊəns
章11-5,ambulance,n. 救护车,ˈæmbjələns
章11-5,appearance,n. 外观；外表；出现；露面；,əˈpɪərəns
章11-5,appliance,n. 家用电器；,əˈplaɪəns
章11-5,assistance,n. 帮助；援助；协助；,əˈsɪstəns
章11-5,attendance,n. 出席；,əˈtendəns
章11-5,avoidance,n. 避免,əˈvɔɪdəns
章11-5,a balanced diet,n. 均衡的饮食,ə ˈbælənst ˈdaɪət
章11-5,book allowance,n. 书籍津贴；用于购买书籍的补助金,bʊk əˈlaʊəns
章11-5,chance,n. 可能性；机会；,tʃɑːns
章11-5,chancellor,n. 大臣；总理；,ˈtʃɑːnsələ(r)
章11-5,circumstance,n. 情况；,ˈsɜːkəmstəns
章11-5,circus performance,n. 马戏表演；在马戏团中进行的各种杂技、魔术、驯兽等娱乐演出,ˈsɜːkəs pəˈfɔːməns
章11-5,dance classes,名词短语。舞蹈课程；舞蹈班,dɑːns klɑːsɪz
章11-5,distance,n. 距离；远处；,ˈdɪstəns
章11-5,distance learning,phrase. 远程教育,ˌdɪstəns ˈlɜːnɪŋ
章11-5,dominance,n. 支配；优势；控制；,ˈdɒmɪnəns
章11-5,entrance,n. 入口；,ˈentrəns
章11-5,entrance fee,n. 入场费；入場費用,ˈɛntrəns fiː
章11-5,good performance,n. 良好的表现；出色的发挥,/ɡʊd pəˈfɔːməns/
章11-5,household appliances,n. 家用电器（指家庭中使用的各种电器设备，如冰箱、洗衣机、微波炉等）,ˈhaʊshəʊld əˈplaɪənsɪz
章11-5,insurance company,phrase. 保险公司,ɪnˈʃʊərəns ˈkʌmpəni
章11-5,intolerance,n. 不容忍；不容异己；偏狭,ɪnˈtɒlərəns
章11-5,maintenance,n. 维持；维修；保养；,ˈmeɪntənəns
章11-5,reflectance,n. 反射比；反射系数,rɪˈflektəns
章11-5,relevance,n. 相关性,ˈreləvəns
章11-5,reliance,n. 依赖；依靠；信任；,rɪˈlaɪəns
章11-5,resistance,n. 抵抗；阻力；,rɪˈzɪstəns
章11-5,romance,n. 浪漫史；,rəʊˈmæns
章11-5,sleeping disturbance,n. 睡眠障碍；睡眠紊乱,ˈsliːpɪŋ dɪˈstɜːbəns
章11-5,tolerance,n. 宽容；忍耐力；,ˈtɒlərəns
章11-5,visual guidance,n. 视觉引导；视觉指引,/ˈvɪʒ.u.əl ˈɡaɪd.əns/
章11-5,absence,n. 缺乏；缺席；,ˈæbsəns
章11-5,welcome home,短语. 欢迎回家,/ˈwɛlkəm həʊm/
章11-5,applied science,n. 应用科学,əˈplaɪd ˈsaɪəns
章11-5,audience,n. 观众；听众；,ˈɔːdiəns
章11-5,coincidence,n. 巧合；,kəʊˈɪnsɪdəns
章11-5,conference,n. 大型会议；商讨；,ˈkɒnfərəns
章11-5,confidence,n. 信心；信任；,ˈkɒnfɪdəns
章11-5,convenience,n. 便利；方便；,kənˈviːniəns
章11-5,correspondence,n. 通信联系；相似；,ˌkɒrəˈspɒndəns
章11-5,difference,n. 差异；不同；,ˈdɪfrəns
章11-5,domestic violence,phrase. 家庭暴力,dəˈmestɪk ˈvaɪələns
章11-5,driving licence,n. 驾驶执照,ˈdraɪvɪŋ laɪs(ə)ns
章11-5,environmental science,phrase. 环境科学；环境学,ɪnˌvaɪrənˈment(ə)l ˈsaɪəns
章11-5,evidence,n. 证据；,ˈevɪdəns
章11-5,existence,n. 存在；生存；,ɪɡˈzɪstəns
章11-5,experienced,v. 经历；体验；“experience”的过去式和过去分词； adj. 有经验的；,ɪkˈspɪəriənst
章11-5,general science,n. 普通科学；综合科学（涵盖物理、化学、生物等基础科学知识的综合性学科）,ˈdʒenrəl ˈsaɪəns
章11-5,hall of residence,phrase. 学生宿舍；大学宿舍,ˌhɔːl əv ˈrezɪdəns
章11-5,human interference,n. 人类干预；人为干扰,ˈhjuːmən ˌɪntəˈfɪərəns
章11-5,inconvenience,n. 不便；,ˌɪnkənˈviːniəns
章11-5,independence day,n. 独立日（美国国庆日，7月4日）,ˌɪndɪˈpendəns deɪ
章11-5,influence,n. 影响（力）； v. 影响；,ˈɪnfluəns
章11-5,intelligence,n. 智力；情报；,ɪnˈtelɪdʒəns
章11-5,oral defence,回答问题部分;答辩,ˈɔːrəl dɪˈfens
章11-5,police offence,袭警,pəˈliːs əˈfens
章11-5,preference,n. 偏好；,ˈprefrəns
章11-5,presence,n. 存在；在场；,ˈprez(ə)ns
章11-5,reference,n. 参考；提及；介绍信；引用；,ˈrefrəns
章11-5,residence,n. 住所；,ˈrezɪdəns
章11-5,resilience,n. 复原力；适应力；,rɪˈzɪliəns
章11-5,science,n. 科学,ˈsaɪəns
章11-5,sentence,n. 句子；判决；宣判；,ˈsentəns
章11-5,silence,n. 沉默；寂静；,ˈsaɪləns
章11-5,time and sequence,n.（儿童学习认知方面的）时间和顺序，时间感和顺序感,
章11-5,annex,n. 附属物；,ˈæneks
章11-5,anniversary,n. 周年纪念日,ˌænɪˈvɜːsəri
章11-5,announcement,n. 通告；宣告；,əˈnaʊnsmənt
章11-5,annoying,adj. 讨厌的； v. “annoy”的现在分词；,əˈnɔɪɪŋ
章11-5,annual,adj. 一年一次的；每年的；,ˈænjuəl
章11-5,annual membership fee,n. 年度会员费；每年需缴纳的会员费用,ˈænjʊəl ˈmembəʃɪp fiː
章11-5,antenna,n. 触角；天线,ænˈtenə
章11-5,banned,v. 禁止；“ban”的过去式和过去分词；,bænd
章11-5,beginner,n. 初学者；新手；,bɪˈɡɪnə(r)
章11-5,beginning,n. 开头；开端； v. 开始；着手；“begin”的现在分词；,bɪˈɡɪnɪŋ
章11-5,beginning course,n. 初级课程；入门课程,bɪˈɡɪnɪŋ kɔːs
章11-5,cannibal,n. 食人肉者；同类相食的动物,ˈkænɪb(ə)l
章11-5,channel,n. 海峡；渠道；河床；频道； v. 引导；,ˈtʃæn(ə)l
章11-5,connect,v. 连接；接通；,kəˈnekt
章11-5,connected,adj. 相关的；连接的； v. 连接；“connect”的过去式和过去分词；,kəˈnektɪd
章11-5,connecting flight,phrase. 转接班机；中转飞行,kəˈnektɪŋ flaɪt
章11-5,connection,n. 连接；关联；,kəˈnekʃ(ə)n
章11-5,connectives,n.连接词,kəˈnɛktɪvz
章11-5,dinner,n. 晚餐；晚宴；,ˈdɪnə(r)
章11-5,funnel,n. 漏斗； v. 输送；,ˈfʌn(ə)l
章11-5,graduation announcements,n. 毕业公告；毕业通知（用于告知他人某人已完成学业并取得学位的正式通知或卡片）,ˌɡrædʒʊˈeɪʃən əˈnaʊnsmənts
章11-5,innocence,n. 无罪；清白；纯真,ˈɪnəs(ə)ns
章11-5,innovation,n. 创新；,ˌɪnəˈveɪʃ(ə)n
章11-5,innovative,adj. 革新的；富有革新精神的；,ˈɪnəveɪtɪv
章11-5,penny,n. 便士,ˈpeni
章11-5,personnel,n. 全体人员；人事部；职员；,ˌpɜːsəˈnel
章11-5,planner,n. 计划表；,ˈplænə(r)
章11-5,planning,n. 计划；规划； v. 计划；打算；“plan”的现在分词；,ˈplænɪŋ
章11-5,planning meeting,n. 规划会议；策划会议；筹备会议,/ˈplænɪŋ ˈmiːtɪŋ/
章11-5,quality of personnel,n. 人员素质；员工质量,ˈkwɒləti əv ˌpɜːsəˈnel
章11-5,questionnaire,n. 问卷；调查表；,ˌkwestʃəˈneə(r)
章11-5,roadrunner,n.走鹃,ˈrəʊdrʌnə(r)
章11-5,runners,n.跑步者,ˈrʌnəz
章11-5,running,n. 跑；管理；运作； v. 经营；跑步；“run”的现在分词； adj. 运作中的；流动的；持续的；,ˈrʌnɪŋ
章11-5,stunning view,adj. 令人惊叹的景色；极美的视野,/ˈstʌnɪŋ vjuː/
章11-5,tennis,n. 网球,ˈtenɪs
章11-5,tennis club,n. 网球俱乐部；提供网球运动设施与活动的组织或场所,ˈtenɪs klʌb
章11-5,tunnel,n. 隧道；地道；,ˈtʌn(ə)l
章12-1,bananas,n. 香蕉；“banana”的复数；,bəˈnɑːnəz
章12-1,insurance,n. 保险,ɪnˈʃʊərəns
章12-1,town,n. 镇；城镇；市镇；,taʊn
章12-1,hostel,n. （校外）学生宿舍；旅社；招待所；,ˈhɒst(ə)l
章12-1,qualifications,n. 资格；,kwɒlɪfɪˈkeɪʃnz
章12-1,accommodation,n. 住处；膳宿；(交通工具内的)空间；,əˌkɒməˈdeɪʃ(ə)n
章12-1,photography,n. 摄影术；摄影学；,fəˈtɒɡrəfi
章12-1,photograph,n. 照片；相片； v. 拍照；,ˈfəʊtəɡrɑːf
章12-1,venue,n. 举办地点；（比赛）地点；会场；,ˈvenjuː
章12-1,tutorial,n. 辅导；教程；,tjuːˈtɔːriəl
章12-1,website,n. 网站,ˈwebsɑɪt
章12-1,statistics,n. 统计数字；统计学；,stəˈtɪstɪks
章12-1,metallurgy,n. 冶金学；冶金术,məˈtælədʒi
章12-1,citizens,n.公民,ˈsɪtəznz
章12-1,rubbish,n. 垃圾；废物；,ˈrʌbɪʃ
章12-1,drawbacks,n.缺点,ˈdrɔːbæks
章12-1,stress,n. 压力；强调； v. 着重；强调；,stres
章12-1,diving,n. 潜水；跳水； v. 潜水；跳水；“dive”的现在分词；,ˈdaɪvɪŋ
章12-1,organisation,n. 组织；机构；安排；,ˌɔːɡənaɪˈzeɪʃ(ə)n
章12-1,proposal,n. 提案；建议；,prəˈpəʊz(ə)l
章12-1,performance,n. 表现；表演；性能；,pəˈfɔːməns
章12-1,fair,adj. 公平的；相当大的；合理的； n. 集市；,feə(r)
章12-1,diploma,n. 毕业文凭；学位证书；,dɪˈpləʊmə
章12-1,biology,n. 生物学,baɪˈɒlədʒi
章12-1,operation,n. 运行；操作；手术；,ˌɒpəˈreɪʃ(ə)n
章12-1,reputation,n. 名声；名誉；,ˌrepjuˈteɪʃ(ə)n
章12-1,approach,n. 方法；接近；靠近；路径； v. 接近；靠近；临近；处理；,əˈprəʊtʃ
章12-1,dismissal,n. 解雇；开除；免职,dɪsˈmɪs(ə)l
章12-1,manipulation,n. 操纵；操作；处理；,məˌnɪpjuˈleɪʃ(ə)n
章12-1,gear,n. 排挡；用具；齿轮；,ɡɪə(r)
章12-1,licence,n. 执照；许可证；,ˈlaɪs(ə)ns
章12-1,pasture,n. 牧场；,ˈpɑːstʃə(r)
章12-1,woodland,n. 林地,ˈwʊdlənd
章12-1,comparison,n. 比较；对比；,kəmˈpærɪs(ə)n
章12-1,software,n. 软件,ˈsɒftweə(r)
章12-1,microscope,n. 显微镜,ˈmaɪkrəskəʊp
章12-1,butterfly,n. 蝴蝶,ˈbʌtəflaɪ
章12-1,species,n. 物种；种类；,ˈspiːʃiːz
章12-1,contract,n. 合同；契约； v. 收缩；,ˈkɒntrækt
章12-1,contact,n. 接触；联系； v. 接触；联系；,ˈkɒntækt
章12-1,definition,n. 定义；,ˌdefɪˈnɪʃ(ə)n
章12-1,peers,n. 同龄人；同辈；“peer”的复数；,pɪəz
章12-1,professionals,n.专业人士,prəˈfeʃənəlz
章12-1,vision,n. 想象；视力；视野；,ˈvɪʒ(ə)n
